,Date and Hour,Production,Production_simulate,Production_simulate_half
26850,2023-02-23 15:00:00+01:00,4424.0,442.4,221.2
26851,2023-02-23 16:00:00+01:00,4253.0,425.3,212.65
26852,2023-02-23 17:00:00+01:00,4415.0,441.5,220.75
26853,2023-02-23 18:00:00+01:00,4890.0,489.0,244.5
26854,2023-02-23 19:00:00+01:00,5720.0,572.0,286.0
26855,2023-02-23 20:00:00+01:00,6156.0,615.6,307.8
26856,2023-02-23 21:00:00+01:00,6469.0,646.9,323.45
26857,2023-02-23 22:00:00+01:00,6539.0,653.9,326.95
26858,2023-02-23 23:00:00+01:00,6654.0,665.4,332.7
26859,2023-02-24 00:00:00+01:00,6610.0,661.0,330.5
26860,2023-02-24 01:00:00+01:00,6275.0,627.5,313.75
26861,2023-02-24 02:00:00+01:00,5944.0,594.4,297.2
26862,2023-02-24 03:00:00+01:00,5910.0,591.0,295.5
26863,2023-02-24 04:00:00+01:00,5631.0,563.1,281.55
26864,2023-02-24 05:00:00+01:00,5385.0,538.5,269.25
26865,2023-02-24 06:00:00+01:00,4969.0,496.9,248.45
26866,2023-02-24 07:00:00+01:00,4908.0,490.8,245.4
26867,2023-02-24 08:00:00+01:00,4873.0,487.3,243.65
26868,2023-02-24 09:00:00+01:00,5155.0,515.5,257.75
26869,2023-02-24 10:00:00+01:00,5822.0,582.2,291.1
26870,2023-02-24 11:00:00+01:00,6442.0,644.2,322.1
26871,2023-02-24 12:00:00+01:00,6532.0,653.2,326.6
26872,2023-02-24 13:00:00+01:00,6211.0,621.1,310.55
26873,2023-02-24 14:00:00+01:00,5923.0,592.3,296.15
26874,2023-02-24 15:00:00+01:00,5229.0,522.9,261.45
26875,2023-02-24 16:00:00+01:00,4514.0,451.4,225.7
26876,2023-02-24 17:00:00+01:00,3712.0,371.2,185.6
26877,2023-02-24 18:00:00+01:00,3195.0,319.5,159.75
26878,2023-02-24 19:00:00+01:00,3396.0,339.6,169.8
26879,2023-02-24 20:00:00+01:00,3734.0,373.4,186.7
26880,2023-02-24 21:00:00+01:00,4364.0,436.4,218.2
26881,2023-02-24 22:00:00+01:00,4290.0,429.0,214.5
26882,2023-02-24 23:00:00+01:00,3907.0,390.7,195.35
26883,2023-02-25 00:00:00+01:00,3460.0,346.0,173.0
26884,2023-02-25 01:00:00+01:00,3436.0,343.6,171.8
26885,2023-02-25 02:00:00+01:00,3581.0,358.1,179.05
26886,2023-02-25 03:00:00+01:00,3693.0,369.3,184.65
26887,2023-02-25 04:00:00+01:00,3665.0,366.5,183.25
26888,2023-02-25 05:00:00+01:00,3835.0,383.5,191.75
26889,2023-02-25 06:00:00+01:00,4071.0,407.1,203.55
26890,2023-02-25 07:00:00+01:00,4317.0,431.7,215.85
26891,2023-02-25 08:00:00+01:00,4616.0,461.6,230.8
26892,2023-02-25 09:00:00+01:00,5429.0,542.9,271.45
26893,2023-02-25 10:00:00+01:00,6741.0,674.1,337.05
26894,2023-02-25 11:00:00+01:00,8187.0,818.7,409.35
26895,2023-02-25 12:00:00+01:00,9299.0,929.9,464.95
26896,2023-02-25 13:00:00+01:00,9625.0,962.5,481.25
26897,2023-02-25 14:00:00+01:00,9842.0,984.2,492.1
26898,2023-02-25 15:00:00+01:00,9566.0,956.6,478.3
26899,2023-02-25 16:00:00+01:00,8951.0,895.1,447.55
26900,2023-02-25 17:00:00+01:00,8149.0,814.9,407.45
26901,2023-02-25 18:00:00+01:00,8067.0,806.7,403.35
26902,2023-02-25 19:00:00+01:00,8437.0,843.7,421.85
26903,2023-02-25 20:00:00+01:00,9320.0,932.0,466.0
26904,2023-02-25 21:00:00+01:00,10331.0,1033.1,516.55
26905,2023-02-25 22:00:00+01:00,10754.0,1075.4,537.7
26906,2023-02-25 23:00:00+01:00,11066.0,1106.6,553.3
26907,2023-02-26 00:00:00+01:00,10967.0,1096.7,548.35
26908,2023-02-26 01:00:00+01:00,10720.0,1072.0,536.0
26909,2023-02-26 02:00:00+01:00,10595.0,1059.5,529.75
26910,2023-02-26 03:00:00+01:00,10543.0,1054.3,527.15
26911,2023-02-26 04:00:00+01:00,10414.0,1041.4,520.7
26912,2023-02-26 05:00:00+01:00,10655.0,1065.5,532.75
26913,2023-02-26 06:00:00+01:00,11263.0,1126.3,563.15
26914,2023-02-26 07:00:00+01:00,12391.0,1239.1,619.55
26915,2023-02-26 08:00:00+01:00,13657.0,1365.7,682.85
26916,2023-02-26 09:00:00+01:00,16775.0,1677.5,838.75
26917,2023-02-26 10:00:00+01:00,20243.0,2024.3,1012.15
26918,2023-02-26 11:00:00+01:00,21797.0,2179.7,1089.85
26919,2023-02-26 12:00:00+01:00,22393.0,2239.3,1119.65
26920,2023-02-26 13:00:00+01:00,22225.0,2222.5,1111.25
26921,2023-02-26 14:00:00+01:00,21830.0,2183.0,1091.5
26922,2023-02-26 15:00:00+01:00,21226.0,2122.6,1061.3
26923,2023-02-26 16:00:00+01:00,19810.0,1981.0,990.5
26924,2023-02-26 17:00:00+01:00,17939.0,1793.9,896.95
26925,2023-02-26 18:00:00+01:00,15624.0,1562.4,781.2
26926,2023-02-26 19:00:00+01:00,14540.0,1454.0,727.0
26927,2023-02-26 20:00:00+01:00,14269.0,1426.9,713.45
26928,2023-02-26 21:00:00+01:00,14336.0,1433.6,716.8
26929,2023-02-26 22:00:00+01:00,14084.0,1408.4,704.2
26930,2023-02-26 23:00:00+01:00,14036.0,1403.6,701.8
26931,2023-02-27 00:00:00+01:00,13912.0,1391.2,695.6
26932,2023-02-27 01:00:00+01:00,13680.0,1368.0,684.0
26933,2023-02-27 02:00:00+01:00,13272.0,1327.2,663.6
26934,2023-02-27 03:00:00+01:00,12909.0,1290.9,645.45
26935,2023-02-27 04:00:00+01:00,12712.0,1271.2,635.6
26936,2023-02-27 05:00:00+01:00,12734.0,1273.4,636.7
26937,2023-02-27 06:00:00+01:00,12619.0,1261.9,630.95
26938,2023-02-27 07:00:00+01:00,12691.0,1269.1,634.55
26939,2023-02-27 08:00:00+01:00,12809.0,1280.9,640.45
26940,2023-02-27 09:00:00+01:00,13807.0,1380.7,690.35
26941,2023-02-27 10:00:00+01:00,15461.0,1546.1,773.05
26942,2023-02-27 11:00:00+01:00,17372.0,1737.2,868.6
26943,2023-02-27 12:00:00+01:00,18094.0,1809.4,904.7
26944,2023-02-27 13:00:00+01:00,17959.0,1795.9,897.95
26945,2023-02-27 14:00:00+01:00,17347.0,1734.7,867.35
26946,2023-02-27 15:00:00+01:00,16995.0,1699.5,849.75
26947,2023-02-27 16:00:00+01:00,16251.0,1625.1,812.55
26948,2023-02-27 17:00:00+01:00,14710.0,1471.0,735.5
26949,2023-02-27 18:00:00+01:00,12777.0,1277.7,638.85
26950,2023-02-27 19:00:00+01:00,11764.0,1176.4,588.2
26951,2023-02-27 20:00:00+01:00,11557.0,1155.7,577.85
26952,2023-02-27 21:00:00+01:00,11052.0,1105.2,552.6
26953,2023-02-27 22:00:00+01:00,10450.0,1045.0,522.5
26954,2023-02-27 23:00:00+01:00,9882.0,988.2,494.1
26955,2023-02-28 00:00:00+01:00,9467.0,946.7,473.35
26956,2023-02-28 01:00:00+01:00,9052.0,905.2,452.6
26957,2023-02-28 02:00:00+01:00,8827.0,882.7,441.35
26958,2023-02-28 03:00:00+01:00,8808.0,880.8,440.4
26959,2023-02-28 04:00:00+01:00,8741.0,874.1,437.05
26960,2023-02-28 05:00:00+01:00,8731.0,873.1,436.55
26961,2023-02-28 06:00:00+01:00,8729.0,872.9,436.45
26962,2023-02-28 07:00:00+01:00,8948.0,894.8,447.4
26963,2023-02-28 08:00:00+01:00,8802.0,880.2,440.1
26964,2023-02-28 09:00:00+01:00,8793.0,879.3,439.65
26965,2023-02-28 10:00:00+01:00,10066.0,1006.6,503.3
26966,2023-02-28 11:00:00+01:00,12126.0,1212.6,606.3
26967,2023-02-28 12:00:00+01:00,13210.0,1321.0,660.5
26968,2023-02-28 13:00:00+01:00,12142.0,1214.2,607.1
26969,2023-02-28 14:00:00+01:00,10988.0,1098.8,549.4
26970,2023-02-28 15:00:00+01:00,10201.0,1020.1,510.05
26971,2023-02-28 16:00:00+01:00,9303.0,930.3,465.15
26972,2023-02-28 17:00:00+01:00,7639.0,763.9,381.95
26973,2023-02-28 18:00:00+01:00,5982.0,598.2,299.1
26974,2023-02-28 19:00:00+01:00,5861.0,586.1,293.05
26975,2023-02-28 20:00:00+01:00,6087.0,608.7,304.35
26976,2023-02-28 21:00:00+01:00,6723.0,672.3,336.15
26977,2023-02-28 22:00:00+01:00,7013.0,701.3,350.65
26978,2023-02-28 23:00:00+01:00,7054.0,705.4,352.7
26979,2023-03-01 00:00:00+01:00,7603.0,760.3,380.15
26980,2023-03-01 01:00:00+01:00,7809.0,780.9,390.45
26981,2023-03-01 02:00:00+01:00,7962.0,796.2,398.1
26982,2023-03-01 03:00:00+01:00,8060.0,806.0,403.0
26983,2023-03-01 04:00:00+01:00,8007.0,800.7,400.35
26984,2023-03-01 05:00:00+01:00,7977.0,797.7,398.85
26985,2023-03-01 06:00:00+01:00,7942.0,794.2,397.1
26986,2023-03-01 07:00:00+01:00,8229.0,822.9,411.45
26987,2023-03-01 08:00:00+01:00,8749.0,874.9,437.45
26988,2023-03-01 09:00:00+01:00,8687.0,868.7,434.35
26989,2023-03-01 10:00:00+01:00,10077.0,1007.7,503.85
26990,2023-03-01 11:00:00+01:00,12304.0,1230.4,615.2
26991,2023-03-01 12:00:00+01:00,13154.0,1315.4,657.7
26992,2023-03-01 13:00:00+01:00,12932.0,1293.2,646.6
26993,2023-03-01 14:00:00+01:00,12685.0,1268.5,634.25
26994,2023-03-01 15:00:00+01:00,12457.0,1245.7,622.85
26995,2023-03-01 16:00:00+01:00,11569.0,1156.9,578.45
26996,2023-03-01 17:00:00+01:00,9468.0,946.8,473.4
26997,2023-03-01 18:00:00+01:00,7384.0,738.4,369.2
26998,2023-03-01 19:00:00+01:00,7707.0,770.7,385.35
26999,2023-03-01 20:00:00+01:00,7822.0,782.2,391.1
27000,2023-03-01 21:00:00+01:00,7660.0,766.0,383.0
27001,2023-03-01 22:00:00+01:00,6976.0,697.6,348.8
27002,2023-03-01 23:00:00+01:00,6391.0,639.1,319.55
27003,2023-03-02 00:00:00+01:00,6015.0,601.5,300.75
27004,2023-03-02 01:00:00+01:00,5595.0,559.5,279.75
27005,2023-03-02 02:00:00+01:00,5267.0,526.7,263.35
27006,2023-03-02 03:00:00+01:00,4934.0,493.4,246.7
27007,2023-03-02 04:00:00+01:00,4832.0,483.2,241.6
27008,2023-03-02 05:00:00+01:00,4789.0,478.9,239.45
27009,2023-03-02 06:00:00+01:00,4439.0,443.9,221.95
27010,2023-03-02 07:00:00+01:00,4225.0,422.5,211.25
27011,2023-03-02 08:00:00+01:00,4467.0,446.7,223.35
27012,2023-03-02 09:00:00+01:00,4587.0,458.7,229.35
27013,2023-03-02 10:00:00+01:00,4953.0,495.3,247.65
27014,2023-03-02 11:00:00+01:00,5870.0,587.0,293.5
27015,2023-03-02 12:00:00+01:00,6450.0,645.0,322.5
27016,2023-03-02 13:00:00+01:00,6515.0,651.5,325.75
27017,2023-03-02 14:00:00+01:00,6536.0,653.6,326.8
27018,2023-03-02 15:00:00+01:00,6141.0,614.1,307.05
27019,2023-03-02 16:00:00+01:00,5443.0,544.3,272.15
27020,2023-03-02 17:00:00+01:00,4405.0,440.5,220.25
27021,2023-03-02 18:00:00+01:00,3842.0,384.2,192.1
27022,2023-03-02 19:00:00+01:00,4409.0,440.9,220.45
27023,2023-03-02 20:00:00+01:00,4788.0,478.8,239.4
27024,2023-03-02 21:00:00+01:00,4940.0,494.0,247.0
27025,2023-03-02 22:00:00+01:00,4765.0,476.5,238.25
27026,2023-03-02 23:00:00+01:00,4548.0,454.8,227.4
27027,2023-03-03 00:00:00+01:00,4103.0,410.3,205.15
27028,2023-03-03 01:00:00+01:00,3909.0,390.9,195.45
27029,2023-03-03 02:00:00+01:00,4058.0,405.8,202.9
27030,2023-03-03 03:00:00+01:00,4071.0,407.1,203.55
27031,2023-03-03 04:00:00+01:00,4095.0,409.5,204.75
27032,2023-03-03 05:00:00+01:00,4247.0,424.7,212.35
27033,2023-03-03 06:00:00+01:00,4325.0,432.5,216.25
27034,2023-03-03 07:00:00+01:00,4533.0,453.3,226.65
27035,2023-03-03 08:00:00+01:00,5115.0,511.5,255.75
27036,2023-03-03 09:00:00+01:00,5899.0,589.9,294.95
27037,2023-03-03 10:00:00+01:00,7020.0,702.0,351.0
27038,2023-03-03 11:00:00+01:00,8101.0,810.1,405.05
27039,2023-03-03 12:00:00+01:00,8623.0,862.3,431.15
27040,2023-03-03 13:00:00+01:00,8568.0,856.8,428.4
27041,2023-03-03 14:00:00+01:00,8060.0,806.0,403.0
27042,2023-03-03 15:00:00+01:00,7395.0,739.5,369.75
27043,2023-03-03 16:00:00+01:00,6379.0,637.9,318.95
27044,2023-03-03 17:00:00+01:00,5472.0,547.2,273.6
27045,2023-03-03 18:00:00+01:00,4857.0,485.7,242.85
27046,2023-03-03 19:00:00+01:00,5391.0,539.1,269.55
27047,2023-03-03 20:00:00+01:00,5746.0,574.6,287.3
27048,2023-03-03 21:00:00+01:00,5792.0,579.2,289.6
27049,2023-03-03 22:00:00+01:00,5579.0,557.9,278.95
27050,2023-03-03 23:00:00+01:00,5293.0,529.3,264.65
27051,2023-03-04 00:00:00+01:00,4990.0,499.0,249.5
27052,2023-03-04 01:00:00+01:00,4902.0,490.2,245.1
27053,2023-03-04 02:00:00+01:00,4893.0,489.3,244.65
27054,2023-03-04 03:00:00+01:00,4672.0,467.2,233.6
27055,2023-03-04 04:00:00+01:00,4476.0,447.6,223.8
27056,2023-03-04 05:00:00+01:00,4455.0,445.5,222.75
27057,2023-03-04 06:00:00+01:00,4358.0,435.8,217.9
27058,2023-03-04 07:00:00+01:00,4603.0,460.3,230.15
27059,2023-03-04 08:00:00+01:00,5315.0,531.5,265.75
27060,2023-03-04 09:00:00+01:00,5841.0,584.1,292.05
27061,2023-03-04 10:00:00+01:00,6962.0,696.2,348.1
27062,2023-03-04 11:00:00+01:00,8286.0,828.6,414.3
27063,2023-03-04 12:00:00+01:00,8773.0,877.3,438.65
27064,2023-03-04 13:00:00+01:00,8569.0,856.9,428.45
27065,2023-03-04 14:00:00+01:00,7693.0,769.3,384.65
27066,2023-03-04 15:00:00+01:00,6748.0,674.8,337.4
27067,2023-03-04 16:00:00+01:00,5572.0,557.2,278.6
27068,2023-03-04 17:00:00+01:00,4000.0,400.0,200.0
27069,2023-03-04 18:00:00+01:00,3109.0,310.9,155.45
27070,2023-03-04 19:00:00+01:00,3377.0,337.7,168.85
27071,2023-03-04 20:00:00+01:00,3724.0,372.4,186.2
27072,2023-03-04 21:00:00+01:00,3717.0,371.7,185.85
27073,2023-03-04 22:00:00+01:00,3468.0,346.8,173.4
27074,2023-03-04 23:00:00+01:00,3102.0,310.2,155.1
27075,2023-03-05 00:00:00+01:00,2762.0,276.2,138.1
27076,2023-03-05 01:00:00+01:00,2554.0,255.4,127.7
27077,2023-03-05 02:00:00+01:00,2305.0,230.5,115.25
27078,2023-03-05 03:00:00+01:00,2151.0,215.1,107.55
27079,2023-03-05 04:00:00+01:00,1993.0,199.3,99.65
27080,2023-03-05 05:00:00+01:00,1844.0,184.4,92.2
27081,2023-03-05 06:00:00+01:00,1765.0,176.5,88.25
27082,2023-03-05 07:00:00+01:00,1869.0,186.9,93.45
27083,2023-03-05 08:00:00+01:00,2675.0,267.5,133.75
27084,2023-03-05 09:00:00+01:00,3906.0,390.6,195.3
27085,2023-03-05 10:00:00+01:00,5337.0,533.7,266.85
27086,2023-03-05 11:00:00+01:00,6195.0,619.5,309.75
27087,2023-03-05 12:00:00+01:00,6515.0,651.5,325.75
27088,2023-03-05 13:00:00+01:00,6478.0,647.8,323.9
27089,2023-03-05 14:00:00+01:00,6059.0,605.9,302.95
27090,2023-03-05 15:00:00+01:00,5219.0,521.9,260.95
27091,2023-03-05 16:00:00+01:00,3786.0,378.6,189.3
27092,2023-03-05 17:00:00+01:00,1955.0,195.5,97.75
27093,2023-03-05 18:00:00+01:00,788.0,78.8,39.4
27094,2023-03-05 19:00:00+01:00,830.0,83.0,41.5
27095,2023-03-05 20:00:00+01:00,949.0,94.9,47.45
27096,2023-03-05 21:00:00+01:00,978.0,97.8,48.9
27097,2023-03-05 22:00:00+01:00,1066.0,106.6,53.3
27098,2023-03-05 23:00:00+01:00,1179.0,117.9,58.95
27099,2023-03-06 00:00:00+01:00,1232.0,123.2,61.6
27100,2023-03-06 01:00:00+01:00,1250.0,125.0,62.5
27101,2023-03-06 02:00:00+01:00,1237.0,123.7,61.85
27102,2023-03-06 03:00:00+01:00,1311.0,131.1,65.55
27103,2023-03-06 04:00:00+01:00,1468.0,146.8,73.4
27104,2023-03-06 05:00:00+01:00,1521.0,152.1,76.05
27105,2023-03-06 06:00:00+01:00,1482.0,148.2,74.1
27106,2023-03-06 07:00:00+01:00,1575.0,157.5,78.75
27107,2023-03-06 08:00:00+01:00,2291.0,229.1,114.55
27108,2023-03-06 09:00:00+01:00,3270.0,327.0,163.5
27109,2023-03-06 10:00:00+01:00,4255.0,425.5,212.75
27110,2023-03-06 11:00:00+01:00,5304.0,530.4,265.2
27111,2023-03-06 12:00:00+01:00,5976.0,597.6,298.8
27112,2023-03-06 13:00:00+01:00,6256.0,625.6,312.8
27113,2023-03-06 14:00:00+01:00,6413.0,641.3,320.65
27114,2023-03-06 15:00:00+01:00,6377.0,637.7,318.85
27115,2023-03-06 16:00:00+01:00,5892.0,589.2,294.6
27116,2023-03-06 17:00:00+01:00,4980.0,498.0,249.0
27117,2023-03-06 18:00:00+01:00,4291.0,429.1,214.55
27118,2023-03-06 19:00:00+01:00,4673.0,467.3,233.65
27119,2023-03-06 20:00:00+01:00,5200.0,520.0,260.0
27120,2023-03-06 21:00:00+01:00,5517.0,551.7,275.85
27121,2023-03-06 22:00:00+01:00,5957.0,595.7,297.85
27122,2023-03-06 23:00:00+01:00,6452.0,645.2,322.6
27123,2023-03-07 00:00:00+01:00,6649.0,664.9,332.45
27124,2023-03-07 01:00:00+01:00,6528.0,652.8,326.4
27125,2023-03-07 02:00:00+01:00,6465.0,646.5,323.25
27126,2023-03-07 03:00:00+01:00,6330.0,633.0,316.5
27127,2023-03-07 04:00:00+01:00,6084.0,608.4,304.2
27128,2023-03-07 05:00:00+01:00,5877.0,587.7,293.85
27129,2023-03-07 06:00:00+01:00,5911.0,591.1,295.55
27130,2023-03-07 07:00:00+01:00,6261.0,626.1,313.05
27131,2023-03-07 08:00:00+01:00,7021.0,702.1,351.05
27132,2023-03-07 09:00:00+01:00,7916.0,791.6,395.8
27133,2023-03-07 10:00:00+01:00,9147.0,914.7,457.35
27134,2023-03-07 11:00:00+01:00,10322.0,1032.2,516.1
27135,2023-03-07 12:00:00+01:00,11117.0,1111.7,555.85
27136,2023-03-07 13:00:00+01:00,11488.0,1148.8,574.4
27137,2023-03-07 14:00:00+01:00,11462.0,1146.2,573.1
27138,2023-03-07 15:00:00+01:00,10651.0,1065.1,532.55
27139,2023-03-07 16:00:00+01:00,9876.0,987.6,493.8
27140,2023-03-07 17:00:00+01:00,8495.0,849.5,424.75
27141,2023-03-07 18:00:00+01:00,7118.0,711.8,355.9
27142,2023-03-07 19:00:00+01:00,7105.0,710.5,355.25
27143,2023-03-07 20:00:00+01:00,7311.0,731.1,365.55
27144,2023-03-07 21:00:00+01:00,7355.0,735.5,367.75
27145,2023-03-07 22:00:00+01:00,6941.0,694.1,347.05
27146,2023-03-07 23:00:00+01:00,7289.0,728.9,364.45
27147,2023-03-08 00:00:00+01:00,7678.0,767.8,383.9
27148,2023-03-08 01:00:00+01:00,8491.0,849.1,424.55
27149,2023-03-08 02:00:00+01:00,9506.0,950.6,475.3
27150,2023-03-08 03:00:00+01:00,10461.0,1046.1,523.05
27151,2023-03-08 04:00:00+01:00,11232.0,1123.2,561.6
27152,2023-03-08 05:00:00+01:00,11747.0,1174.7,587.35
27153,2023-03-08 06:00:00+01:00,12057.0,1205.7,602.85
27154,2023-03-08 07:00:00+01:00,12691.0,1269.1,634.55
27155,2023-03-08 08:00:00+01:00,13334.0,1333.4,666.7
27156,2023-03-08 09:00:00+01:00,13839.0,1383.9,691.95
27157,2023-03-08 10:00:00+01:00,14974.0,1497.4,748.7
27158,2023-03-08 11:00:00+01:00,15961.0,1596.1,798.05
27159,2023-03-08 12:00:00+01:00,15890.0,1589.0,794.5
27160,2023-03-08 13:00:00+01:00,15756.0,1575.6,787.8
27161,2023-03-08 14:00:00+01:00,15402.0,1540.2,770.1
27162,2023-03-08 15:00:00+01:00,14270.0,1427.0,713.5
27163,2023-03-08 16:00:00+01:00,12703.0,1270.3,635.15
27164,2023-03-08 17:00:00+01:00,12005.0,1200.5,600.25
27165,2023-03-08 18:00:00+01:00,11751.0,1175.1,587.55
27166,2023-03-08 19:00:00+01:00,12047.0,1204.7,602.35
27167,2023-03-08 20:00:00+01:00,12216.0,1221.6,610.8
27168,2023-03-08 21:00:00+01:00,13229.0,1322.9,661.45
27169,2023-03-08 22:00:00+01:00,14449.0,1444.9,722.45
27170,2023-03-08 23:00:00+01:00,15205.0,1520.5,760.25
27171,2023-03-09 00:00:00+01:00,15141.0,1514.1,757.05
27172,2023-03-09 01:00:00+01:00,14823.0,1482.3,741.15
27173,2023-03-09 02:00:00+01:00,14470.0,1447.0,723.5
27174,2023-03-09 03:00:00+01:00,14402.0,1440.2,720.1
27175,2023-03-09 04:00:00+01:00,14330.0,1433.0,716.5
27176,2023-03-09 05:00:00+01:00,14006.0,1400.6,700.3
27177,2023-03-09 06:00:00+01:00,13493.0,1349.3,674.65
27178,2023-03-09 07:00:00+01:00,12914.0,1291.4,645.7
27179,2023-03-09 08:00:00+01:00,12450.0,1245.0,622.5
27180,2023-03-09 09:00:00+01:00,13834.0,1383.4,691.7
27181,2023-03-09 10:00:00+01:00,15469.0,1546.9,773.45
27182,2023-03-09 11:00:00+01:00,16853.0,1685.3,842.65
27183,2023-03-09 12:00:00+01:00,17488.0,1748.8,874.4
27184,2023-03-09 13:00:00+01:00,17958.0,1795.8,897.9
27185,2023-03-09 14:00:00+01:00,17195.0,1719.5,859.75
27186,2023-03-09 15:00:00+01:00,16097.0,1609.7,804.85
27187,2023-03-09 16:00:00+01:00,15161.0,1516.1,758.05
27188,2023-03-09 17:00:00+01:00,14240.0,1424.0,712.0
27189,2023-03-09 18:00:00+01:00,13824.0,1382.4,691.2
27190,2023-03-09 19:00:00+01:00,14710.0,1471.0,735.5
27191,2023-03-09 20:00:00+01:00,15698.0,1569.8,784.9
27192,2023-03-09 21:00:00+01:00,15760.0,1576.0,788.0
27193,2023-03-09 22:00:00+01:00,15545.0,1554.5,777.25
27194,2023-03-09 23:00:00+01:00,15663.0,1566.3,783.15
27195,2023-03-10 00:00:00+01:00,15952.0,1595.2,797.6
27196,2023-03-10 01:00:00+01:00,15781.0,1578.1,789.05
27197,2023-03-10 02:00:00+01:00,15454.0,1545.4,772.7
27198,2023-03-10 03:00:00+01:00,15510.0,1551.0,775.5
27199,2023-03-10 04:00:00+01:00,15319.0,1531.9,765.95
27200,2023-03-10 05:00:00+01:00,15542.0,1554.2,777.1
27201,2023-03-10 06:00:00+01:00,15852.0,1585.2,792.6
27202,2023-03-10 07:00:00+01:00,16357.0,1635.7,817.85
27203,2023-03-10 08:00:00+01:00,17295.0,1729.5,864.75
27204,2023-03-10 09:00:00+01:00,18753.0,1875.3,937.65
27205,2023-03-10 10:00:00+01:00,19755.0,1975.5,987.75
27206,2023-03-10 11:00:00+01:00,20070.0,2007.0,1003.5
27207,2023-03-10 12:00:00+01:00,20274.0,2027.4,1013.7
27208,2023-03-10 13:00:00+01:00,19668.0,1966.8,983.4
27209,2023-03-10 14:00:00+01:00,18407.0,1840.7,920.35
27210,2023-03-10 15:00:00+01:00,16711.0,1671.1,835.55
27211,2023-03-10 16:00:00+01:00,14435.0,1443.5,721.75
27212,2023-03-10 17:00:00+01:00,11834.0,1183.4,591.7
27213,2023-03-10 18:00:00+01:00,8595.0,859.5,429.75
27214,2023-03-10 19:00:00+01:00,6214.0,621.4,310.7
27215,2023-03-10 20:00:00+01:00,5102.0,510.2,255.1
27216,2023-03-10 21:00:00+01:00,4279.0,427.9,213.95
27217,2023-03-10 22:00:00+01:00,3616.0,361.6,180.8
27218,2023-03-10 23:00:00+01:00,3387.0,338.7,169.35
27219,2023-03-11 00:00:00+01:00,3191.0,319.1,159.55
27220,2023-03-11 01:00:00+01:00,3095.0,309.5,154.75
27221,2023-03-11 02:00:00+01:00,3197.0,319.7,159.85
27222,2023-03-11 03:00:00+01:00,3323.0,332.3,166.15
27223,2023-03-11 04:00:00+01:00,3534.0,353.4,176.7
27224,2023-03-11 05:00:00+01:00,3955.0,395.5,197.75
27225,2023-03-11 06:00:00+01:00,3734.0,373.4,186.7
27226,2023-03-11 07:00:00+01:00,3833.0,383.3,191.65
27227,2023-03-11 08:00:00+01:00,4361.0,436.1,218.05
27228,2023-03-11 09:00:00+01:00,5233.0,523.3,261.65
27229,2023-03-11 10:00:00+01:00,5958.0,595.8,297.9
27230,2023-03-11 11:00:00+01:00,6256.0,625.6,312.8
27231,2023-03-11 12:00:00+01:00,6404.0,640.4,320.2
27232,2023-03-11 13:00:00+01:00,6680.0,668.0,334.0
27233,2023-03-11 14:00:00+01:00,6666.0,666.6,333.3
27234,2023-03-11 15:00:00+01:00,6121.0,612.1,306.05
27235,2023-03-11 16:00:00+01:00,5434.0,543.4,271.7
27236,2023-03-11 17:00:00+01:00,4558.0,455.8,227.9
27237,2023-03-11 18:00:00+01:00,3911.0,391.1,195.55
27238,2023-03-11 19:00:00+01:00,3998.0,399.8,199.9
27239,2023-03-11 20:00:00+01:00,4518.0,451.8,225.9
27240,2023-03-11 21:00:00+01:00,5075.0,507.5,253.75
27241,2023-03-11 22:00:00+01:00,5373.0,537.3,268.65
27242,2023-03-11 23:00:00+01:00,5660.0,566.0,283.0
27243,2023-03-12 00:00:00+01:00,5919.0,591.9,295.95
27244,2023-03-12 01:00:00+01:00,6079.0,607.9,303.95
27245,2023-03-12 02:00:00+01:00,6273.0,627.3,313.65
27246,2023-03-12 03:00:00+01:00,6666.0,666.6,333.3
27247,2023-03-12 04:00:00+01:00,6808.0,680.8,340.4
27248,2023-03-12 05:00:00+01:00,7191.0,719.1,359.55
27249,2023-03-12 06:00:00+01:00,7965.0,796.5,398.25
27250,2023-03-12 07:00:00+01:00,8658.0,865.8,432.9
27251,2023-03-12 08:00:00+01:00,8948.0,894.8,447.4
27252,2023-03-12 09:00:00+01:00,10009.0,1000.9,500.45
27253,2023-03-12 10:00:00+01:00,11307.0,1130.7,565.35
27254,2023-03-12 11:00:00+01:00,12754.0,1275.4,637.7
27255,2023-03-12 12:00:00+01:00,13513.0,1351.3,675.65
27256,2023-03-12 13:00:00+01:00,14428.0,1442.8,721.4
27257,2023-03-12 14:00:00+01:00,14146.0,1414.6,707.3
27258,2023-03-12 15:00:00+01:00,13061.0,1306.1,653.05
27259,2023-03-12 16:00:00+01:00,11923.0,1192.3,596.15
27260,2023-03-12 17:00:00+01:00,10330.0,1033.0,516.5
27261,2023-03-12 18:00:00+01:00,9704.0,970.4,485.2
27262,2023-03-12 19:00:00+01:00,10390.0,1039.0,519.5
27263,2023-03-12 20:00:00+01:00,11299.0,1129.9,564.95
27264,2023-03-12 21:00:00+01:00,12496.0,1249.6,624.8
27265,2023-03-12 22:00:00+01:00,12871.0,1287.1,643.55
27266,2023-03-12 23:00:00+01:00,13404.0,1340.4,670.2
27267,2023-03-13 00:00:00+01:00,13825.0,1382.5,691.25
